squareMeters,numberOfRooms,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,id
69348,68,44,1594,9,10,2016.0,,0,2039,17028
23705,8,88,57843,9,6,1990.0,1.0,1,138,6729
53359,28,47,74164,9,6,2018.0,0.0,1,2648,7776
52801,60,25,83713,4,6,1999.0,1.0,0,4699,15345
79109,84,36,15136,7,8,1991.0,1.0,0,7903,18132
6305,86,98,19537,2,4,1992.0,,0,9743,5022
19739,67,84,26317,3,6,2021.0,1.0,1,1335,13452
72838,60,31,76899,4,4,1998.0,1.0,1,3357,6549
94639,10,72,96296,10,10,2001.0,0.0,1,5829,26820
43503,94,34,12841,6,8,2000.0,1.0,0,4752,16830
36489,98,58,62456,4,9,2006.0,1.0,1,206,25878
67397,53,51,45539,6,2,2003.0,,1,2690,27807
22136,28,72,47709,9,5,2007.0,0.0,0,7089,16548
66819,4,54,83602,8,10,2009.0,1.0,0,2132,27837
39688,69,79,74729,10,7,2003.0,,1,3321,3840
66670,26,42,70557,6,2,2004.0,1.0,0,8416,3474
66274,25,76,21014,7,7,2005.0,1.0,1,5386,13299
67125,40,49,56277,9,9,1993.0,,0,8717,22500
72239,23,20,35957,2,3,1993.0,0.0,0,9534,8592
71846,42,4,63410,2,7,2019.0,0.0,0,1399,22851
73190,67,27,72410,7,2,2001.0,,1,2873,4452
20258,100,60,65857,10,9,2011.0,,0,5859,17172
79176,5,45,29357,4,7,2016.0,0.0,1,7164,5595
54927,67,16,72810,10,6,1997.0,0.0,0,8481,3306
62960,39,72,19708,10,1,2013.0,0.0,0,3214,29175
7002,78,37,5743,8,2,1995.0,1.0,0,3821,19827
65029,14,70,70177,2,10,2021.0,0.0,1,3184,12561
71876,43,24,5664,1,10,2019.0,1.0,0,8135,23913
81468,19,39,101,2,5,2009.0,1.0,1,7553,19041
80823,23,31,35676,9,9,2004.0,,0,1180,29088
57132,74,70,23266,8,8,2014.0,0.0,1,671,12306
29528,60,16,43738,2,4,2016.0,,0,2515,1770
80759,34,79,9879,1,8,2009.0,0.0,0,1339,24273
94540,98,20,74321,2,1,2012.0,,0,5199,0
48070,2,65,27058,4,7,2013.0,0.0,1,4077,7245
8962,89,49,18341,10,5,2008.0,0.0,0,4716,8001
41738,48,41,69479,10,8,2019.0,0.0,1,3875,19332
62314,96,32,93705,3,2,1997.0,0.0,1,3322,8250
50668,4,29,63562,1,10,2006.0,,0,8205,29490
2725,13,50,27734,9,2,2014.0,,1,9573,17778
88205,20,63,1709,5,1,1998.0,1.0,0,7110,24060
51785,24,81,95974,8,2,2003.0,1.0,0,7229,26724
52284,59,58,77899,9,3,2013.0,1.0,1,6926,9540
77411,3,9,56306,6,8,2018.0,0.0,0,6481,22482
50875,65,43,42046,7,1,1991.0,,0,8637,25284
5640,2,44,65731,2,2,2018.0,1.0,1,8766,13638
4371,73,13,73779,4,2,2020.0,,1,9765,1689
98257,19,69,23015,1,2,2001.0,,1,8466,16932
90499,27,75,29136,1,7,1997.0,0.0,0,7822,26169
622,81,17,26475,1,2,2010.0,0.0,1,6506,14979
40777,39,53,76888,8,7,1993.0,,0,5905,27492
1008,4,73,60193,8,6,2005.0,1.0,1,7988,28596
57718,14,69,51111,1,4,1993.0,,0,9975,2775
17167,90,60,27107,3,3,2004.0,1.0,0,9477,1983
46131,39,31,71484,8,9,2013.0,0.0,1,8713,5472
40567,56,96,40296,3,3,2001.0,1.0,1,8629,14031
77151,59,7,42620,1,3,2016.0,,1,7404,25812
94943,96,21,48388,9,10,1991.0,,0,6589,8709
31179,87,56,50388,6,5,2008.0,0.0,1,5749,4326
80693,79,80,32876,4,4,2018.0,1.0,1,5794,22326
16145,57,24,40052,3,10,2008.0,1.0,0,3209,19368
9678,10,87,40138,5,9,2008.0,0.0,0,2142,13077
73554,81,46,49263,9,2,2004.0,0.0,0,5221,24051
6914,33,29,82175,10,1,1996.0,1.0,0,1723,11109
2995,85,10,4058,3,3,2019.0,1.0,1,9970,23565
68245,23,99,51134,1,1,2005.0,1.0,1,7027,11484
52649,43,54,1438,8,7,2004.0,1.0,0,908,15474
39040,42,50,50833,3,8,2009.0,1.0,1,9320,23514
33936,95,93,31995,4,8,2018.0,1.0,0,11,8262
18762,97,7,14066,8,5,1991.0,0.0,1,2869,15006
40952,58,57,39209,10,10,2004.0,1.0,1,1473,2157
90404,26,9,34570,4,4,2004.0,1.0,0,4656,6171
94947,30,97,58828,6,2,2000.0,,1,4753,13113
81866,45,53,86728,8,5,2007.0,1.0,1,6574,18381
49909,3,5,95154,3,6,2006.0,,0,3565,1596
31042,52,48,47469,8,3,2017.0,1.0,0,1653,23016
35810,65,100,92588,7,9,2001.0,0.0,1,1939,1302
2985,53,12,38448,4,2,2011.0,,0,7032,9552
63693,2,36,25571,2,9,2005.0,1.0,0,5515,15615
94754,53,82,46731,10,10,2010.0,0.0,0,3353,14079
15162,41,91,27553,2,4,2012.0,,1,8215,4140
32956,2,46,53020,2,8,1993.0,,1,7599,22779
96224,16,33,90382,2,10,1990.0,0.0,0,6992,11151
86806,78,96,98660,6,9,,1.0,1,8692,8943
42537,43,74,63714,5,2,2010.0,1.0,0,6399,26265
77045,29,25,58364,1,4,2013.0,,0,6537,7143
76912,77,2,55684,2,2,2005.0,0.0,0,5294,2847
33814,70,63,64240,8,6,2014.0,1.0,0,3128,5268
4052,14,34,63495,1,3,2002.0,1.0,0,247,1122
634,64,10,40942,4,6,1990.0,,1,5713,8217
32325,98,22,21366,4,1,2009.0,,0,8975,29352
59348,69,45,88591,1,8,1995.0,0.0,0,3429,18228
40148,80,91,70710,9,10,2003.0,1.0,1,9401,12357
62064,33,34,91044,6,1,2007.0,,0,4987,13884
23172,83,19,1700,5,5,2015.0,,0,7661,2445
80277,78,27,18203,10,9,2019.0,0.0,1,5542,22731
62236,45,32,25507,7,6,2011.0,,1,5406,12777
58110,7,1,58173,5,3,2003.0,,1,9379,10497
99952,41,69,51336,10,7,2000.0,0.0,1,1285,23484
9780,95,36,64087,9,7,1992.0,0.0,0,7110,3510
26230,91,21,3120,3,6,2005.0,,1,4570,5352
44509,50,26,15041,3,3,2005.0,,0,7221,5721
94182,78,58,98821,6,2,2005.0,,1,1660,5403
28309,57,36,77489,9,2,2009.0,,1,3323,4392
98710,68,40,95125,1,5,1994.0,0.0,0,3411,17031
6362,94,95,50935,6,2,1994.0,0.0,1,4341,27780
21857,93,16,35864,6,4,2006.0,,1,8040,29412
60064,57,93,56516,9,4,2015.0,1.0,1,8570,18141
41526,16,91,73909,9,1,2014.0,1.0,0,8349,12969
65163,42,49,6352,5,1,2018.0,0.0,1,1666,24003
38355,80,22,75266,8,7,1992.0,,0,5234,29121
8020,80,85,33659,8,2,2012.0,1.0,0,6296,5688
95780,86,36,28608,8,3,2011.0,0.0,1,3382,7464
63267,74,36,67149,5,6,2007.0,0.0,0,988,6063
69314,16,80,86189,8,7,2020.0,0.0,1,2084,2814
37781,12,31,85968,6,9,2010.0,1.0,1,9571,22455
77210,59,27,49742,7,3,1999.0,1.0,0,1272,6294
50792,60,74,34603,9,5,2021.0,0.0,1,9192,21465
98934,70,95,75485,5,3,1993.0,1.0,1,9407,9522
74265,33,87,79197,5,10,2014.0,1.0,1,2985,28821
93180,87,54,30932,4,1,2006.0,1.0,0,531,3141
4809,39,48,80898,8,7,2003.0,,0,4742,25686
91673,4,47,57310,1,2,2011.0,1.0,0,2224,23301
13027,58,2,39083,1,7,2011.0,0.0,1,8344,4632
40010,53,20,1072,5,1,1992.0,,0,2162,17013
86019,21,91,68445,9,9,2014.0,1.0,0,4019,24762
65427,85,81,74753,3,7,2013.0,,0,2049,16512
52202,5,69,75463,10,4,2010.0,,1,8270,19209
85345,61,22,89296,5,3,1995.0,0.0,0,6755,29937
7472,14,16,79447,10,3,1991.0,1.0,0,1922,10551
60167,16,81,53016,4,3,2014.0,1.0,0,2881,3246
822,31,17,68151,4,9,1994.0,,1,6382,9975
17889,58,84,21451,7,9,2012.0,1.0,0,6772,4431
78122,61,33,13779,6,5,2018.0,0.0,0,6797,26967
39831,51,78,41611,2,7,2013.0,0.0,1,803,11937
67947,11,79,42304,9,10,2000.0,,0,5715,1833
90265,45,4,99372,3,1,1990.0,0.0,0,7773,17886
21522,93,11,25640,8,8,2008.0,1.0,0,2259,2211
79298,57,64,58496,6,3,2007.0,,0,2025,7404
6481,86,60,13724,10,10,2017.0,,1,3579,9450
87204,87,90,77296,3,1,2007.0,,1,6225,396
19526,16,55,29130,8,2,1999.0,,1,5752,16416
61527,63,49,693,10,6,2007.0,1.0,1,464,20571
52141,9,35,66739,9,4,2010.0,0.0,1,8712,23658
45370,56,28,80545,7,5,2011.0,0.0,1,7717,10137
38511,71,27,72402,5,3,2005.0,1.0,0,9764,15078
54462,3,36,36807,2,5,2001.0,0.0,0,5999,3993
83847,31,73,14048,7,3,2008.0,0.0,0,8793,25557
70213,9,32,15250,6,8,1991.0,1.0,0,3866,14703
22328,37,54,87860,4,6,2008.0,0.0,1,5198,753
72870,25,29,9417,7,7,2007.0,1.0,0,1533,20523
34980,16,84,27775,3,8,2016.0,0.0,1,2449,16140
73136,77,88,95018,9,9,2006.0,1.0,1,1730,2568
90087,29,80,89232,8,3,1995.0,,1,63,22791
16714,61,9,38726,6,6,1998.0,0.0,1,6412,18930
52455,54,20,59026,6,1,2021.0,0.0,1,943,17268
10817,97,12,90537,4,9,2000.0,0.0,1,2414,23616
95367,11,41,28317,4,10,2000.0,0.0,0,630,11325
94018,60,99,48357,10,3,2004.0,,1,3034,22794
38947,91,76,27246,8,5,1996.0,0.0,1,1230,11760
46976,97,91,78116,3,1,2006.0,,0,6827,14115
34673,52,30,35006,10,4,2001.0,1.0,0,9532,3591
17392,99,78,56448,1,4,2001.0,,1,6280,9435
43359,82,51,18144,6,7,1991.0,,0,9880,12018
32309,58,88,72557,6,9,2002.0,0.0,1,6445,1410
88352,61,100,76869,8,3,2017.0,0.0,1,8867,12780
50878,23,9,23705,4,3,2016.0,,1,5153,21753
60886,15,12,43122,8,7,2005.0,1.0,1,8290,18042
63792,73,39,55470,7,3,2000.0,1.0,0,4550,10695
85215,25,1,88530,6,7,2000.0,,0,2403,26766
80998,28,34,40469,5,3,1992.0,0.0,0,7518,18345
29250,3,71,88172,9,5,2015.0,,1,187,17361
37941,47,41,87324,4,1,2013.0,0.0,1,2711,28104
11242,14,75,20892,3,1,2000.0,,1,9700,29952
91558,18,46,35744,3,1,1992.0,0.0,0,8565,9441
87819,30,4,61726,6,1,2006.0,,0,5912,9888
10035,15,6,25665,4,5,2005.0,1.0,0,440,13332
57676,66,47,40647,7,7,1991.0,0.0,1,8251,5946
20297,18,82,12687,4,9,2002.0,1.0,0,8804,19623
68006,63,80,62676,7,4,2010.0,0.0,0,4738,25155
48994,59,3,58825,7,9,1992.0,,1,8889,6708
66738,7,19,32977,4,8,1995.0,1.0,1,4510,14385
22855,24,80,53779,2,9,2017.0,1.0,1,2046,8625
21196,34,7,22573,10,8,2004.0,0.0,1,2789,4986
36702,66,45,32804,5,3,2020.0,,0,8850,3060
76612,28,57,12151,8,5,2000.0,0.0,0,4407,12606
22974,86,50,56343,10,10,2020.0,,1,1698,16017
16348,12,4,10777,8,10,2008.0,0.0,0,6070,7956
50109,4,27,34622,5,1,2018.0,1.0,0,478,20886
41759,49,64,50167,3,10,1995.0,0.0,1,7628,10176
19572,96,64,29717,4,1,2017.0,0.0,0,6782,20601
712,29,19,54360,3,8,2019.0,,0,330,13752
88172,3,41,68305,7,7,2018.0,0.0,1,8601,3270
46944,65,2,89651,6,3,1995.0,,0,4029,8106
79649,51,98,99430,9,8,2009.0,1.0,1,3251,5568
27488,63,28,83634,8,4,2004.0,1.0,1,5009,15483
10972,90,73,14059,6,10,2017.0,0.0,0,3653,13182
17797,13,82,19270,5,10,1992.0,,0,1253,10038
16252,30,58,76233,8,7,1998.0,1.0,1,6786,1092
71603,39,7,80016,1,1,2010.0,1.0,0,1864,20613
87022,60,89,92083,1,6,2012.0,0.0,0,9969,17574
62289,32,96,80043,1,8,1998.0,1.0,1,3573,26280
5825,60,90,70226,7,2,2016.0,0.0,0,4888,29967
85225,40,21,676,8,2,1993.0,1.0,0,4706,1134
5820,41,78,72073,1,4,2010.0,,0,5270,21786
90539,14,81,80556,1,3,2012.0,,0,8002,8541
35233,53,52,39314,8,6,2000.0,0.0,0,1637,28077
98559,33,94,64991,3,2,1991.0,,1,3762,7512
58056,17,29,66624,6,9,1998.0,,0,927,19866
91207,63,26,32233,8,7,2004.0,0.0,1,8088,24093
67923,20,66,10437,9,7,2018.0,,1,2913,11205
12641,28,63,79661,4,9,1992.0,0.0,0,2049,5556
35691,53,95,4059,8,5,2016.0,1.0,1,8370,16407
48627,54,87,73386,8,2,2000.0,,0,9952,22377
5183,31,78,44518,2,3,2013.0,0.0,0,6823,22668
16631,68,95,69479,1,9,2003.0,,1,1180,29067
18144,19,8,4275,6,5,2020.0,1.0,1,5561,16845
10586,27,6,92068,6,10,1991.0,1.0,1,7139,28335
64235,25,69,52299,4,10,1992.0,1.0,1,5291,3942
88584,15,87,6279,10,4,2011.0,0.0,0,7946,27171
2310,61,9,82910,6,4,2012.0,1.0,0,8380,2139
55217,65,28,77123,4,7,2007.0,,0,6282,1518
64539,20,68,55082,1,8,2002.0,,0,8487,4854
90947,89,61,64161,2,6,2014.0,0.0,1,5886,8109
68837,41,55,1014,4,9,1997.0,0.0,0,2198,1998
60721,88,48,64469,1,6,2015.0,0.0,0,4906,1647
51459,49,28,22573,4,8,1992.0,0.0,0,485,6903
12820,41,16,92510,1,8,2018.0,1.0,0,3771,19968
20734,34,63,74094,5,3,1995.0,0.0,1,9622,17550
91988,53,47,50808,6,4,2006.0,0.0,1,766,3810
40286,85,51,21492,8,2,1993.0,,0,5570,7683
10719,77,17,62278,9,2,2018.0,1.0,1,9253,19128
17783,28,1,24725,1,3,2003.0,0.0,1,9688,23373
72065,52,34,13673,1,2,2015.0,0.0,1,9962,12081
58626,55,30,19351,10,3,1993.0,1.0,0,7840,21561
13147,61,71,13638,7,2,1997.0,,1,6253,11214
90304,95,78,5508,6,5,1990.0,,0,4093,1224
80780,98,55,64928,7,8,2016.0,1.0,1,8744,7386
82301,20,21,92700,9,3,2012.0,,0,9558,13425
78039,10,9,64775,1,9,2010.0,1.0,0,1944,25215
92783,37,57,92944,2,3,1996.0,0.0,1,4561,5316
67134,92,60,85242,9,1,1992.0,,1,6867,11943
27792,11,15,25954,5,6,2007.0,0.0,1,5470,108
96637,55,8,48473,4,6,2008.0,,1,8396,26115
36877,89,92,70081,5,7,2008.0,,0,8435,11178
88120,13,17,63068,3,5,2009.0,1.0,1,455,732
4385,55,56,98233,4,4,2006.0,0.0,0,8249,5982
75903,20,27,96563,8,1,2010.0,1.0,1,1609,17472
1171,86,85,75784,10,3,1997.0,,0,1662,11013
44615,18,34,51005,7,4,2012.0,1.0,0,128,12375
65543,81,90,50619,9,3,2008.0,,0,9519,24183
17246,95,10,68125,4,9,2007.0,0.0,0,6326,2334
7236,30,52,56825,4,10,2003.0,1.0,0,9700,4080
32078,91,65,66113,4,3,2012.0,0.0,1,5986,28176
82184,14,48,83771,10,4,2011.0,1.0,0,6520,11745
6686,43,26,65951,4,2,2020.0,1.0,1,551,20910
18536,7,28,35411,1,10,1994.0,0.0,1,7513,19515
52683,43,57,74566,5,9,2007.0,1.0,0,502,23754
32286,69,11,16986,10,5,2008.0,1.0,0,2290,16482
34796,74,47,55362,1,9,2001.0,1.0,1,9407,14199
26669,69,82,49351,5,5,2009.0,0.0,0,2089,11994
47606,49,16,8451,2,4,2021.0,0.0,0,5121,18411
91435,61,92,8192,1,10,2019.0,1.0,1,4904,24933
889,53,30,3406,1,7,1999.0,1.0,1,2656,19140
67511,24,67,65048,8,10,1996.0,0.0,1,8668,16125
52655,82,6,64588,4,4,1990.0,1.0,0,5798,4437
82432,43,57,7312,5,8,2015.0,1.0,1,192,5835
75680,100,77,25496,5,2,2009.0,,1,5647,16263
28543,26,29,63039,8,7,1990.0,,1,6817,1785
66851,93,87,13012,5,4,1990.0,,0,5318,28578
49031,37,37,24023,2,3,2020.0,,1,1634,9978
71630,5,45,82464,1,4,1996.0,,0,2176,16368
25362,76,71,15178,8,3,1995.0,0.0,1,3557,21945
87412,89,40,77240,2,7,2020.0,,1,6150,12798
41057,22,18,7613,9,3,2014.0,0.0,1,449,12636
93325,38,73,43015,9,10,2000.0,,1,7511,5139
40330,49,28,23284,8,4,2008.0,1.0,0,659,19629
5134,31,14,60391,1,4,1994.0,,0,2307,17334
93443,16,93,74734,9,3,2015.0,,1,9796,11520
55558,74,85,66559,5,8,2020.0,1.0,1,867,189
61694,58,4,24345,2,7,2001.0,1.0,1,2380,20106
32713,97,93,91667,10,8,1990.0,1.0,1,5579,9852
9428,45,34,44951,9,10,1991.0,,1,2787,1251
92032,81,5,63227,10,1,2012.0,,1,9502,4068
28091,77,93,11250,6,8,2005.0,0.0,1,9433,22311
54706,39,46,49697,4,2,2010.0,0.0,0,6787,18876
97429,13,29,22796,8,1,2021.0,0.0,0,6846,26346
7808,72,18,48436,1,9,2008.0,0.0,0,1463,5421
60265,97,45,62899,1,9,1990.0,,1,4110,1521
57850,32,93,32412,7,10,1993.0,,0,7085,2820
72554,16,79,94523,8,5,2014.0,,0,8908,1872
6966,21,97,568,3,3,2008.0,,1,6552,24585
79957,45,42,41031,9,1,2010.0,0.0,1,7192,13023
3629,4,33,50592,4,3,1991.0,,1,2249,22941
8732,25,37,90654,6,6,2021.0,,0,4070,12030
56514,33,48,14694,5,3,1991.0,1.0,1,3987,2007
20533,93,91,96947,9,9,2019.0,1.0,0,9659,12678
16625,27,8,57906,9,9,2014.0,1.0,1,1946,18567
12313,50,55,54497,1,4,2018.0,,1,8829,2697
68052,4,5,66529,8,3,1992.0,0.0,0,189,24120
35383,92,96,6641,10,10,2009.0,0.0,1,6067,17859
8977,51,56,6990,6,1,2015.0,1.0,0,6239,5898
79356,46,24,58322,5,3,2001.0,,1,1994,16608
67639,99,58,79091,2,6,2012.0,0.0,0,7153,15999
21145,70,84,1578,1,9,1997.0,0.0,1,923,26460
26009,18,9,78438,2,6,1997.0,1.0,0,5716,17418
68580,4,53,64029,8,8,2017.0,0.0,0,9874,24840
88780,51,89,803,7,1,2016.0,0.0,0,4778,21480
72114,51,32,15113,9,5,1990.0,,0,9165,14511
89756,47,36,59946,5,6,2018.0,1.0,0,7684,26610
1770,61,15,39153,2,5,2015.0,,0,364,23205
20109,91,28,61429,2,5,1996.0,1.0,0,8494,7854
61067,99,39,7402,9,3,1993.0,0.0,0,691,5901
30690,10,52,84667,7,6,2015.0,0.0,0,4645,963
12161,11,16,51408,2,8,2005.0,1.0,1,9463,243
47364,47,9,12097,10,7,1999.0,,1,9364,13374
57066,20,39,37051,8,5,1991.0,0.0,1,2545,8295
97760,89,82,54535,9,1,2011.0,,1,5082,10002
47476,85,92,8848,2,5,2020.0,,0,8099,24405
32176,58,43,66885,1,1,1999.0,1.0,0,2285,7731
98547,17,100,76436,1,8,2001.0,,0,5959,28554
86171,22,79,59194,1,7,2021.0,0.0,0,9062,12006
65711,20,63,68854,3,9,1992.0,0.0,1,5463,19521
73585,89,56,99940,5,3,1999.0,0.0,0,105,19821
26665,68,62,97608,1,9,2001.0,1.0,0,131,546
69094,22,67,18938,4,8,2018.0,,1,2649,4734
27538,9,34,86872,10,2,2000.0,,1,993,3573
64922,3,11,67211,4,5,2013.0,,1,1975,26376
74600,64,21,90305,7,5,2014.0,0.0,1,6617,28443
56595,94,2,56319,1,10,2014.0,0.0,1,2429,13743
18037,91,16,38355,6,7,2009.0,0.0,1,4570,27897
56587,50,98,42357,4,10,2006.0,1.0,0,6539,4917
20105,98,20,7133,6,9,1999.0,1.0,0,5797,19632
46322,61,1,7924,3,5,2005.0,0.0,1,8312,23475
31301,13,91,48757,10,6,2018.0,1.0,1,7180,20712
91952,19,80,77480,5,9,2015.0,,0,6435,4353
92948,46,47,15715,9,4,1997.0,,0,2471,11847
66812,48,57,1843,6,8,2006.0,1.0,0,4238,26787
76424,37,81,44752,3,7,2021.0,,1,9985,9459
14823,44,65,41581,10,4,1993.0,,0,8095,2049
26682,7,6,55531,8,4,2001.0,0.0,1,3514,24630
12995,92,18,82253,3,7,1996.0,0.0,1,5729,8931
94789,23,3,31768,9,9,1992.0,1.0,1,4633,10164
34703,13,68,4516,3,6,2006.0,,1,9584,28161
9691,20,56,94581,5,8,1996.0,0.0,0,9727,13401
84118,15,52,92597,5,1,2006.0,0.0,0,2660,19572
39272,95,79,61459,10,2,2020.0,0.0,1,3992,11586
51037,100,49,28541,6,1,2018.0,,0,4346,18711
17325,5,37,21598,10,7,1997.0,0.0,1,1830,12216
39104,19,70,92412,10,2,2017.0,0.0,1,7647,6492
11247,73,69,81369,9,2,2008.0,,0,6319,15705
87000,62,9,45561,4,5,2008.0,0.0,1,2744,6969
99999,58,68,10477,3,4,2012.0,,1,7631,5991
55888,81,82,69050,5,8,2011.0,0.0,1,3338,27381
75296,30,76,91673,2,1,2015.0,0.0,1,7837,17925
83512,8,45,49353,10,6,2005.0,0.0,1,6862,15024
22825,100,18,13201,9,6,1998.0,,1,6184,987
58287,71,98,61787,4,4,1996.0,0.0,0,3654,16554
91441,41,88,94085,2,3,2013.0,1.0,0,5440,22080
57564,64,18,90877,9,2,1999.0,,0,6422,28917
82280,33,89,44585,1,1,2019.0,1.0,0,8129,4929
62646,36,43,69758,8,2,2005.0,0.0,0,1710,22698
50133,28,92,11572,4,9,2013.0,,0,1617,12255
69719,11,87,96873,4,3,1993.0,,1,6303,10563
81840,49,34,40158,1,4,1996.0,1.0,0,9967,8409
7851,22,19,82481,7,7,1992.0,0.0,1,9947,15243
76564,95,88,62994,3,10,1999.0,0.0,0,4284,7131
2095,88,27,79779,6,10,1991.0,0.0,1,633,12612
13287,84,76,90025,3,10,2003.0,,1,7799,2670
94457,17,82,64835,4,2,1991.0,0.0,0,308,19785
96573,74,28,17971,4,6,1993.0,1.0,0,2651,18054
97898,60,2,99686,5,3,1991.0,1.0,1,7753,27846
18642,62,65,990,3,8,2013.0,,1,195,12
52259,16,72,23742,9,6,2003.0,1.0,0,1558,25446
68362,77,57,95717,10,1,2006.0,0.0,0,6429,9465
66395,22,57,79008,1,6,2006.0,1.0,0,1475,5667
10590,74,5,22285,8,2,2013.0,,1,4524,8502
51271,33,36,97623,6,8,2018.0,0.0,0,3104,5550
91436,7,81,78868,5,8,1997.0,0.0,0,645,9357
68072,63,40,21153,2,2,2019.0,0.0,0,207,13377
12172,12,15,86688,7,10,2007.0,1.0,0,4188,13902
34750,28,1,25225,9,9,1993.0,,1,9149,23775
52832,46,70,1216,10,4,1993.0,1.0,0,1450,252
87683,53,57,30308,3,3,1993.0,1.0,0,1759,25176
25145,2,96,24933,6,10,1998.0,0.0,0,4529,6318
18426,63,31,15208,2,3,1996.0,1.0,0,461,27087
9381,96,77,12632,5,5,1998.0,,1,3817,17088
81658,27,14,42176,9,4,2008.0,0.0,0,5367,29298
10028,51,56,28865,1,6,2012.0,0.0,0,7965,25056
76352,55,12,58402,6,2,2006.0,0.0,1,4185,18582
21247,81,43,48858,6,5,2004.0,1.0,0,7906,14394
84805,15,9,29472,8,7,2004.0,0.0,1,501,29622
8928,8,6,15140,4,3,2018.0,1.0,1,2174,5547
14762,42,59,93672,1,7,2002.0,,0,7143,13599
53454,14,22,59060,2,7,1996.0,,1,9037,4164
35409,1,58,5631,8,1,1992.0,1.0,1,4826,22047
53161,42,4,7080,7,6,1993.0,1.0,1,1464,11610
12760,60,28,69267,5,3,2015.0,0.0,0,1991,5949
42826,38,49,64287,6,2,1998.0,1.0,1,8174,15540
58394,19,56,19251,6,3,2001.0,,0,3215,20397
95143,90,72,35374,9,2,2010.0,1.0,1,8157,15597
46532,19,85,55537,10,8,2000.0,0.0,0,5004,27519
42272,11,9,2770,2,10,2009.0,0.0,0,7611,9558
42981,49,73,18351,10,5,2014.0,0.0,1,7819,28323
62384,72,36,60292,2,2,2005.0,0.0,1,7856,19152
81653,13,8,34493,3,2,2005.0,1.0,0,5594,23418
63278,60,32,11239,2,6,2011.0,1.0,1,8052,5367
95307,66,62,12824,2,4,1994.0,0.0,1,3681,19665
72545,96,78,11290,10,6,2021.0,,1,7668,16644
66777,1,100,26797,5,9,1998.0,,0,2203,28131
61001,41,15,73511,3,7,2013.0,1.0,1,2408,11958
65790,82,62,71245,2,5,1991.0,,0,892,21291
35948,75,53,44374,3,10,2008.0,1.0,0,8724,1698
54929,86,4,55322,8,7,2005.0,1.0,0,3412,10713
18397,59,93,6434,3,7,1990.0,,0,4891,7905
4623,93,58,11227,3,10,2009.0,1.0,0,872,29646
58433,54,29,72133,10,9,2018.0,1.0,1,7744,27774
79767,86,17,89482,8,6,2013.0,0.0,0,4962,5049
58036,51,35,9043,7,9,2007.0,0.0,1,4484,13896
6051,77,88,77373,5,7,2015.0,,1,5330,6687
22703,41,53,4234,8,1,2018.0,0.0,0,979,27891
29319,62,47,47216,5,3,2001.0,0.0,1,5846,22233
53722,26,96,82959,7,1,2021.0,,0,8599,13647
32218,28,39,36128,1,4,2015.0,,0,9705,6936
93288,90,73,48260,1,7,2002.0,,0,8206,26139
30402,63,33,18703,8,9,2012.0,1.0,0,8054,1671
75632,43,12,52689,5,8,2002.0,0.0,0,9594,15267
34592,24,80,32228,1,7,1996.0,0.0,1,7058,5814
34304,54,95,66942,1,2,2003.0,,1,477,3300
21112,38,94,34073,4,2,,1.0,1,7570,2517
40266,100,14,96142,6,4,2009.0,0.0,0,3106,6531
93533,27,33,60496,5,5,2017.0,0.0,0,9325,7194
78672,59,66,93460,4,6,1995.0,,0,6121,27693
47833,44,82,27128,10,7,2008.0,1.0,0,4111,14196
22142,11,97,76427,3,8,1995.0,,0,3913,19182
19819,19,35,34411,10,10,2000.0,0.0,0,9281,9291
69967,32,35,7115,1,6,2012.0,,1,4397,24396
28555,76,40,80056,5,9,2018.0,0.0,0,1267,16362
25881,89,34,30476,1,9,2004.0,,0,1972,26337
81624,8,4,96626,9,1,2004.0,1.0,1,7404,7902
73943,29,32,80149,5,10,2005.0,1.0,1,4065,213
78101,17,24,1451,2,1,1995.0,1.0,1,919,18267
22162,14,99,84655,2,10,1994.0,1.0,0,5587,11628
72836,27,24,7994,8,8,2009.0,1.0,0,8012,15378
56614,98,13,32272,5,1,1997.0,1.0,1,7692,7581
838,30,8,23119,7,2,2003.0,,1,3367,5304
25946,84,80,64602,2,9,1999.0,,0,2221,12822
17250,50,50,67364,7,3,2021.0,1.0,1,233,24381
19387,17,64,18690,3,4,2020.0,1.0,0,9284,2034
36503,87,90,92021,1,10,2007.0,,0,7309,16488
61752,62,57,42393,4,2,2018.0,0.0,0,2373,75
25136,98,35,42440,2,7,2011.0,,0,9715,17589
95989,44,46,91819,7,5,2017.0,,1,4482,20529
27665,29,24,52092,5,10,2011.0,1.0,0,7584,19854
79169,22,39,28205,2,4,2010.0,,0,5102,9138
69642,45,24,8723,7,9,2016.0,,1,3147,6411
28727,45,23,17857,6,6,2001.0,,1,9487,14889
88940,18,5,10114,5,1,2003.0,0.0,0,1220,13617
82978,41,62,81785,3,1,1997.0,1.0,0,6974,26403
22374,13,67,74626,10,5,2002.0,,0,3445,8688
7169,65,8,37884,7,1,2003.0,,1,4688,16863
91380,23,33,66152,8,8,2015.0,0.0,0,1329,28566
20799,10,47,58358,2,8,2007.0,1.0,0,6761,1653
28446,94,61,97470,7,4,2010.0,1.0,0,2439,26343
81618,87,80,79006,9,5,2009.0,0.0,1,6008,13632
44513,63,40,57679,2,7,2004.0,0.0,0,5258,20391
66436,19,51,56455,10,3,2021.0,0.0,1,675,10320
